Country,Points,Price,Province,Region,Variety
US,88,30.0,Washington,Red Mountain,Cabernet Sauvignon
US,88,15.0,California,Santa Ynez Valley,Sauvignon Blanc
US,85,16.0,California,California,Merlot
US,85,16.0,California,Sonoma County,Pinot Noir
US,85,20.0,California,California,Syrah
US,85,24.0,California,Carneros,Pinot Noir
US,85,19.0,California,Sonoma County,Pinot Noir
US,85,12.0,California,Monterey County,Pinot Noir
US,85,24.0,California,Napa Valley,Chardonnay
US,85,14.0,California,Monterey,Gewürztraminer
US,85,40.0,California,Napa Valley,Cabernet Sauvignon
US,85,15.0,California,Monterey County,Sauvignon Blanc
US,85,30.0,California,Russian River Valley,Chardonnay
US,85,19.0,California,Alexander Valley,Merlot
US,85,25.0,California,California,Rhône-style Red Blend
US,85,31.0,California,Mount Veeder,Cabernet Sauvignon
US,85,38.0,California,Sta. Rita Hills,Pinot Noir
US,85,25.0,California,Napa Valley,Cabernet Sauvignon
US,85,12.0,California,North Coast,Chardonnay
US,85,26.0,California,Napa Valley,Chardonnay
US,85,15.0,California,Sonoma County,Zinfandel
US,85,45.0,California,Paso Robles,Meritage
US,85,30.0,California,Carneros,Merlot
US,87,16.0,California,Edna Valley,Syrah
US,87,14.0,California,Monterey,Pinot Grigio
US,87,30.0,California,Central Coast,Chardonnay
US,87,35.0,California,Amador County,White Blend
US,87,30.0,Washington,Walla Walla Valley (WA),Cabernet Sauvignon
US,87,26.0,Washington,Walla Walla Valley (WA),Red Blend
US,87,22.0,Washington,Yakima Valley,Merlot
US,87,50.0,California,Russian River Valley,Sparkling Blend
US,87,20.0,California,Cienega Valley,Pinot Grigio
US,87,33.0,California,Napa Valley,Zinfandel
US,87,29.0,California,Santa Barbara County,Red Blend
US,87,28.0,California,Lake County,Sauvignon Blanc
US,87,24.0,California,Napa Valley,Merlot
US,87,15.0,California,Sonoma County,Merlot
US,90,60.0,Oregon,Dundee Hills,Pinot Noir
US,90,24.0,California,Santa Barbara County,Rhône-style White Blend
US,90,40.0,Oregon,Willamette Valley,Pinot Noir
US,90,50.0,California,Napa Valley,Cabernet Sauvignon
US,90,50.0,Oregon,Dundee Hills,Pinot Noir
US,90,26.0,California,California,Bordeaux-style Red Blend
US,90,48.0,California,Sta. Rita Hills,Pinot Noir
US,90,24.0,California,Carneros,Pinot Noir
US,90,25.0,California,Carneros,Chardonnay
US,90,66.0,California,Santa Ynez Valley,Rhône-style Red Blend
US,90,46.0,California,Russian River Valley,Pinot Noir
US,90,15.0,California,Livermore Valley,Sauvignon Blanc
US,90,35.0,Oregon,Willamette Valley,Pinot Noir
US,90,40.0,Oregon,Eola-Amity Hills,Pinot Noir
US,88,11.0,Washington,Columbia Valley (WA),Riesling
US,88,17.0,California,Napa County,Cabernet Sauvignon
US,88,11.0,California,Mendocino County,Chardonnay
US,88,30.0,California,Russian River Valley,Chardonnay
US,88,22.0,Washington,Columbia Valley (WA),Malbec
US,88,30.0,California,Yorkville Highlands,Merlot
US,88,50.0,Washington,Columbia Valley (WA),Cabernet Franc
US,88,65.0,Washington,Columbia Valley (WA),Bordeaux-style Red Blend
US,88,35.0,Washington,Columbia Valley (WA),Merlot
US,88,22.0,California,Monterey County,Chardonnay
US,88,60.0,California,Santa Barbara County,Pinot Noir
US,88,27.0,Washington,Columbia Valley (WA),Red Blend
US,88,30.0,California,Edna Valley,Chardonnay
US,88,32.0,Washington,Columbia Valley (WA),Bordeaux-style Red Blend
US,88,11.0,Washington,Columbia Valley (WA),Chardonnay
US,88,34.0,California,Lodi,Zinfandel
US,88,19.0,Washington,Columbia Valley (WA),Viognier
US,88,13.0,Washington,Columbia Valley (WA),Red Blend
US,88,12.0,Washington,Columbia Valley (WA),Riesling
US,88,25.0,Washington,Washington,Syrah
US,88,13.0,Washington,Columbia Valley (WA),Chardonnay
US,88,27.0,Washington,Washington,Bordeaux-style Red Blend
US,88,30.0,California,Sonoma County,Zinfandel
US,88,11.0,Washington,Columbia Valley (WA),Shiraz
US,88,20.0,Washington,Columbia Valley (WA),Syrah
US,88,32.0,California,Santa Lucia Highlands,Pinot Noir
US,88,8.0,Washington,Columbia Valley (WA),White Riesling
US,85,10.0,California,California,Red Blend
US,84,18.0,California,Paso Robles,Syrah
US,84,32.0,California,Napa Valley,Merlot
US,84,30.0,California,Redwood Valley,Zinfandel
US,84,25.0,California,Santa Maria Valley,Chardonnay
US,84,11.0,California,Monterey,Chardonnay
US,84,20.0,California,Central Coast,Roussanne
US,84,20.0,California,Carneros,Pinot Noir
US,84,16.0,California,Sonoma County,Chardonnay
US,84,25.0,California,Santa Barbara County,Syrah
US,84,19.0,California,Alexander Valley,Chardonnay
US,84,30.0,California,Sta. Rita Hills,Syrah
US,84,29.0,California,Napa Valley,Cabernet Franc
US,84,22.0,California,Russian River Valley,Chardonnay
US,84,14.0,California,California,Red Blend
US,84,37.0,California,Cienega Valley,Cabernet Sauvignon
US,84,16.0,California,Central Coast,Chardonnay
US,87,50.0,California,Santa Lucia Highlands,Pinot Noir
US,87,31.0,California,Green Valley,Sparkling Blend
US,87,35.0,California,Russian River Valley,Sparkling Blend
US,87,36.0,California,Russian River Valley,Zinfandel
US,87,20.0,Washington,Washington,Cabernet-Syrah
US,87,18.0,Washington,Columbia Valley (WA),Syrah
US,87,14.0,California,California,Red Blend
US,87,32.0,California,Santa Barbara County,Rhône-style White Blend
US,87,26.0,California,Napa Valley,Sparkling Blend
US,87,56.0,California,Alexander Valley,Bordeaux-style Red Blend
US,87,18.0,California,Lake County,Cabernet Sauvignon
US,87,30.0,California,Arroyo Seco,Roussanne
US,87,19.0,California,Alexander Valley,Merlot
US,87,15.0,Washington,Yakima Valley,Lemberger
US,87,24.0,Washington,Columbia Valley (WA),Red Blend
US,87,20.0,California,Sonoma County,Bordeaux-style Red Blend
US,87,22.0,California,Sonoma County,Merlot
US,90,22.0,Oregon,Eola-Amity Hills,Pinot Noir
US,90,42.0,California,Russian River Valley,Pinot Noir
US,90,20.0,California,Russian River Valley,Chardonnay
US,90,32.0,California,Dry Creek Valley,Zinfandel
US,90,35.0,California,Sonoma Coast,Chardonnay
US,90,65.0,Oregon,Willamette Valley,Pinot Noir
US,90,27.0,California,Sta. Rita Hills,Chardonnay
US,90,26.0,California,Napa Valley,Meritage
US,90,98.0,California,Santa Ynez Valley,Syrah
US,90,22.0,California,Livermore Valley,Semillon-Sauvignon Blanc
US,90,38.0,California,Monterey,Pinot Noir
US,90,13.0,California,Anderson Valley,Edelzwicker
US,90,95.0,California,Sta. Rita Hills,Pinot Noir
US,88,48.0,California,Calistoga,Red Blend
US,88,20.0,California,Fiddletown,Zinfandel
US,88,70.0,California,Sonoma Coast,Pinot Noir
US,88,18.0,California,Lodi,Zinfandel
US,88,14.0,New York,Finger Lakes,Chardonnay
US,88,30.0,California,Mendocino County,Gewürztraminer
US,88,28.0,Washington,Columbia Valley (WA),Sangiovese
US,88,15.0,Washington,Columbia Valley (WA),Riesling
US,88,49.0,California,Paso Robles,Bordeaux-style Red Blend
US,88,16.0,California,Sonoma County,Meritage
US,88,25.0,Washington,Columbia Valley (WA),Cabernet Franc
US,88,13.0,Washington,Columbia Valley (WA),Syrah
US,88,8.0,Washington,Columbia Valley (WA),Chenin Blanc
US,88,24.0,Washington,Horse Heaven Hills,Cabernet Sauvignon
US,88,13.0,Washington,Columbia Valley (WA),Chardonnay
US,88,38.0,California,Russian River Valley,Chardonnay
US,88,22.0,California,Paso Robles,Syrah
US,88,25.0,California,Green Valley,Chardonnay
US,88,59.0,California,Lodi,Cabernet Sauvignon
US,88,34.0,California,Russian River Valley,Syrah
US,87,10.0,Washington,Columbia Valley (WA),Gewürztraminer
US,87,25.0,California,California,Syrah
US,87,10.0,Washington,Columbia Valley (WA),Sangiovese
US,87,18.0,California,Russian River Valley,Chardonnay
US,87,40.0,California,Carneros,Pinot Noir
US,87,25.0,California,California,Red Blend
US,84,18.0,California,Central Coast,Viognier
US,84,24.0,California,Paso Robles,Pinot Noir
US,84,12.0,California,Dry Creek Valley,Sauvignon Blanc
US,84,75.0,California,Central Coast,Pinot Noir
US,84,21.0,California,Santa Barbara County,Viognier
US,84,7.0,California,Monterey,Red Blend
US,84,24.0,California,Calaveras County,Zinfandel
US,84,12.0,California,Napa Valley,Cabernet Sauvignon
US,84,9.0,California,California,Merlot
US,84,19.0,California,Dry Creek Valley,Traminer
US,84,9.0,California,California,Rhône-style Red Blend
US,84,22.0,California,Monterey,Merlot
US,84,18.0,California,Lodi,Dolcetto
US,84,25.0,California,Napa Valley,Red Blend
US,84,50.0,California,Napa Valley,Bordeaux-style Red Blend
US,87,37.0,California,Napa-Mendocino-Sonoma,Sparkling Blend
US,87,38.0,California,Napa-Mendocino-Sonoma,Sparkling Blend
US,87,18.0,California,Napa Valley,Cabernet Sauvignon
US,87,19.0,California,Napa Valley,Sparkling Blend
US,86,20.0,California,Sonoma County,Sparkling Blend
US,86,22.0,Washington,Horse Heaven Hills,Syrah
US,86,20.0,California,Paso Robles,Rhône-style White Blend
US,86,35.0,California,Napa-Mendocino-Sonoma-Marin,Sparkling Blend
US,86,29.0,California,Mendocino County,Zinfandel
US,86,32.0,Washington,Columbia Valley (WA),Syrah
US,86,20.0,California,Trinity County,Syrah
US,86,24.0,California,Napa Valley,Cabernet Sauvignon
US,86,38.0,Washington,Yakima Valley,Syrah
US,86,34.0,California,Santa Maria Valley,Chardonnay
US,86,26.0,California,Napa Valley,Chardonnay
US,86,30.0,Washington,Columbia Valley (WA),Syrah
US,88,11.0,California,California,Chardonnay
US,88,39.0,Washington,Walla Walla Valley (WA),Cabernet Sauvignon
US,88,15.0,California,Alta Mesa,Verdelho
US,88,50.0,California,Santa Lucia Highlands,Pinot Noir
US,88,38.0,California,Napa Valley,Chardonnay
US,88,30.0,California,Santa Barbara County,Malbec
US,88,23.0,California,Calaveras County,Syrah
US,88,50.0,Washington,Red Mountain,Merlot
US,88,18.0,Washington,Yakima Valley,Merlot
US,88,38.0,California,Calistoga,Merlot
US,88,28.0,California,Santa Barbara County,Syrah-Grenache
US,88,35.0,California,Russian River Valley,Chardonnay
US,88,15.0,California,California,Chardonnay
US,90,45.0,California,Sta. Rita Hills,Pinot Noir
US,90,40.0,California,Napa Valley,Bordeaux-style Red Blend
US,90,17.0,California,Monterey County,Pinot Noir
US,90,24.0,Oregon,Chehalem Mountains,Pinot Gris
US,90,40.0,Oregon,Dundee Hills,Pinot Noir
US,90,38.0,California,Santa Ynez Valley,Syrah
US,90,100.0,Oregon,Willamette Valley,Pinot Noir
US,90,30.0,California,Alexander Valley,Cabernet Sauvignon
US,90,22.0,Oregon,Willamette Valley,Chardonnay
US,90,35.0,Oregon,Umpqua Valley,Tempranillo
US,90,56.0,California,Russian River Valley,Pinot Noir
US,90,16.0,California,Monterey,Chardonnay
US,90,36.0,California,Santa Maria Valley,Merlot
US,90,42.0,California,Santa Cruz Mountains,Pinot Noir
US,90,43.0,California,Napa Valley,Cabernet Sauvignon
US,90,39.0,Oregon,Chehalem Mountains,Pinot Noir
US,90,55.0,California,Napa Valley,Bordeaux-style Red Blend
US,87,20.0,California,Paso Robles,Syrah
US,87,18.0,Washington,Washington,Zinfandel
US,87,60.0,California,Sonoma Valley,Sangiovese
US,87,40.0,California,Rutherford,Cabernet Sauvignon
US,87,8.0,Washington,Columbia Valley (WA),Sauvignon Blanc
US,87,35.0,California,Sonoma Coast,Syrah
US,87,20.0,California,Contra Costa County,Pinot Noir
US,87,20.0,California,Sonoma Coast,Chardonnay
US,87,24.0,California,Carneros,Pinot Noir
US,87,18.0,Washington,Columbia Valley (WA),Merlot
US,87,9.0,Washington,Columbia Valley (WA),Sauvignon Blanc
US,87,30.0,California,Edna Valley,Chardonnay
US,87,8.0,Washington,Columbia Valley (WA),Merlot
US,87,30.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,84,11.0,California,California,Merlot
US,84,18.0,California,Santa Ynez Valley,Cabernet Sauvignon
US,84,15.0,California,Russian River Valley,Merlot
US,84,18.0,California,Napa Valley,Chardonnay
US,84,26.0,California,Paso Robles,Merlot
US,84,22.0,California,Central Coast,Viognier
US,84,16.0,California,Lodi,Syrah
US,84,18.0,California,Sonoma County,Roussanne
US,83,20.0,California,Dry Creek Valley,Zinfandel
US,83,16.0,California,Lodi,Pinot Grigio
US,83,28.0,California,Carneros,Syrah
US,83,11.0,California,California,Cabernet Sauvignon
US,83,9.0,California,Monterey,Riesling
US,83,18.0,California,Paso Robles,Merlot
US,83,22.0,California,Paso Robles,Cabernet Franc
US,83,16.0,California,Alexander Valley,Cabernet Sauvignon
US,83,25.0,California,Sonoma County,Zinfandel
US,86,24.0,California,Paso Robles,Tempranillo
US,86,75.0,California,Chalk Hill,Cabernet Sauvignon
US,86,20.0,California,Santa Barbara County,Syrah
US,86,15.0,California,Napa Valley,Sparkling Blend
US,86,28.0,Washington,Columbia Valley (WA),Syrah
US,86,29.0,California,Santa Barbara County,Viognier
US,86,28.0,Washington,Yakima Valley,Riesling
US,86,35.0,California,Napa Valley,Cabernet Sauvignon
US,86,28.0,Washington,Columbia Valley (WA),Red Blend
US,86,15.0,California,Sonoma County,Sparkling Blend
US,86,14.0,California,Santa Lucia Highlands,Riesling
US,86,40.0,California,Napa Valley,Cabernet Sauvignon
US,86,15.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,86,30.0,California,Santa Barbara County,Rhône-style White Blend
US,86,18.0,California,California,Cabernet Sauvignon
US,86,25.0,Washington,Columbia Valley (WA),Meritage
US,88,32.0,California,Carneros,Chardonnay
US,88,18.0,California,Lake County,Cabernet Blend
US,88,27.0,California,Sta. Rita Hills,Pinot Noir
US,88,18.0,Washington,Yakima Valley,Chardonnay
US,88,48.0,California,Calistoga,Cabernet Sauvignon
US,88,18.0,California,Redwood Valley,Pinot Grigio
US,88,32.0,California,Shenandoah Valley (CA),Zinfandel
US,88,17.0,Washington,Snipes Mountain,Chenin Blanc
US,88,20.0,Washington,Columbia Valley (WA),Bordeaux-style Red Blend
US,88,25.0,Washington,Washington,Pinot Noir
US,90,65.0,California,Santa Cruz Mountains,Pinot Noir
US,90,25.0,Oregon,Dundee Hills,Pinot Noir
US,90,50.0,Oregon,Dundee Hills,Pinot Noir
US,90,60.0,Oregon,Dundee Hills,Pinot Noir
US,90,32.0,California,Russian River Valley,Pinot Noir
US,90,19.0,California,Sonoma County,Sauvignon Blanc
US,90,100.0,Oregon,Eola-Amity Hills,Pinot Noir
US,89,36.0,Oregon,Willamette Valley,Pinot Noir
US,89,130.0,California,Sta. Rita Hills,Debit
US,89,35.0,California,Knights Valley,Cabernet Sauvignon
US,89,15.0,California,Central Coast,Chardonnay
US,89,33.0,California,Rockpile,Zinfandel
US,89,40.0,California,Santa Maria Valley,Chardonnay
US,89,19.0,California,Anderson Valley,Gewürztraminer
US,89,50.0,Oregon,McMinnville,Pinot Noir
US,87,25.0,Washington,Walla Walla Valley (WA),Cabernet Sauvignon
US,87,30.0,Washington,Columbia Valley (WA),Cabernet Franc
US,87,22.0,California,Santa Barbara County,Chardonnay
US,87,25.0,California,Russian River Valley,Viognier
US,87,9.0,Washington,Columbia Valley (WA),Pinot Grigio
US,87,55.0,California,Napa Valley,Chardonnay
US,87,12.0,California,Monterey County,Gewürztraminer
US,83,16.0,California,San Lucas,Sauvignon Blanc
US,83,9.0,California,California,Cabernet Sauvignon
US,83,19.0,California,Paso Robles,Zinfandel
US,83,15.0,California,Carneros,Pinot Noir
US,83,15.0,California,California,Syrah
US,83,19.0,California,Carneros,Merlot
US,83,20.0,California,San Pasqual,Sangiovese
US,83,7.0,California,California,Zinfandel
US,83,18.0,California,Monterey County,Chardonnay
US,83,20.0,California,Monterey County,Pinot Noir
US,83,20.0,California,Paso Robles,Merlot
US,83,50.0,California,Napa Valley,Cabernet Sauvignon
US,83,35.0,California,Carneros,Merlot
US,83,17.0,California,Napa Valley,Merlot
US,83,85.0,California,Howell Mountain,Zinfandel
US,83,50.0,California,Sta. Rita Hills,Pinot Noir
US,83,11.0,California,California,Zinfandel
US,83,10.0,California,California,White Blend
US,83,24.0,California,Paso Robles,Zinfandel
US,82,24.0,California,Carneros,Merlot
US,82,45.0,California,Santa Lucia Highlands,Syrah
US,82,24.0,California,California,Zinfandel
US,82,7.0,California,California,Chardonnay
US,82,20.0,California,Sonoma Valley,Merlot
US,86,29.0,California,Russian River Valley,Zinfandel
US,86,25.0,California,Santa Barbara County,Pinot Noir
US,86,24.0,California,Santa Cruz Mountains,Merlot
US,86,24.0,California,Lodi,Touriga Nacional
US,86,85.0,California,Stags Leap District,Cabernet Sauvignon
US,86,29.0,Washington,Columbia Valley (WA),Syrah
US,86,28.0,California,Carneros,Pinot Noir
US,86,16.0,California,Sonoma County,Syrah
US,86,38.0,California,Sonoma Valley,Zinfandel
US,86,19.0,California,North Coast,Sparkling Blend
US,86,18.0,Washington,Columbia Valley (WA),Viognier
US,85,34.0,Washington,Columbia Valley (WA),Red Blend
US,85,10.0,California,Sonoma County,Red Blend
US,85,32.0,California,Russian River Valley,Rhône-style White Blend
US,85,20.0,California,Lake County,Sauvignon Blanc
US,85,20.0,California,Anderson Valley,Chardonnay
US,85,18.0,California,California,Bordeaux-style White Blend
US,85,13.0,California,Paso Robles,Sauvignon Blanc
US,88,36.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,88,34.0,California,Russian River Valley,Pinot Noir
US,88,50.0,California,Chiles Valley,Cabernet Sauvignon
US,88,16.0,California,Lodi,Syrah
US,87,24.0,California,Paso Robles,Rhône-style White Blend
US,87,24.0,California,Napa Valley,Chardonnay
US,87,15.0,Virginia,Virginia,Chardonnay
US,87,15.0,California,Lodi,Zinfandel
US,87,11.0,Ohio,Grand River Valley,Chardonnay
US,87,40.0,California,Sonoma Valley,Zinfandel
US,87,15.0,California,Lodi,Verdelho
US,87,22.0,California,Dry Creek Valley,Zinfandel
US,87,65.0,California,Napa Valley,Cabernet Sauvignon
US,89,22.0,California,Livermore Valley,Chardonnay
US,89,54.0,California,Sonoma Coast,Pinot Noir
US,89,18.0,California,Happy Canyon of Santa Barbara,Viognier
US,89,20.0,California,Mendocino,Chardonnay
US,89,39.0,California,Santa Barbara County,Pinot Noir
US,89,21.0,Oregon,Willamette Valley,Pinot Blanc
US,89,48.0,Oregon,Willamette Valley,Pinot Noir
US,89,175.0,California,Napa Valley,Cabernet Sauvignon
US,89,28.0,California,Santa Barbara County,Grenache
US,89,20.0,California,Monterey,Chardonnay
US,89,35.0,Oregon,Willamette Valley,Pinot Noir
US,89,50.0,California,Rutherford,Cabernet Sauvignon
US,87,36.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,87,28.0,California,Edna Valley,Syrah
US,87,11.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,87,25.0,Washington,Washington,Cabernet Sauvignon
US,87,52.0,California,Napa Valley,Cabernet Sauvignon
US,87,26.0,California,Napa Valley,Chardonnay
US,86,13.0,California,Sierra Foothills,Syrah
US,86,26.0,Washington,Columbia Valley (WA),Merlot
US,86,27.0,California,Napa Valley,Cabernet Sauvignon
US,82,18.0,California,Santa Ynez Valley,Sauvignon Blanc
US,82,14.0,California,California,Cabernet Sauvignon
US,82,13.0,California,Siskiyou County,Pinot Gris
US,82,30.0,California,Paso Robles,Cabernet Sauvignon
US,82,28.0,California,Paso Robles,Cabernet Sauvignon
US,82,17.0,California,Lake County,Barbera
US,82,8.0,California,California,Chardonnay
US,82,16.0,California,Lake County,Syrah
US,82,33.0,California,Paso Robles,Meritage
US,82,13.0,California,Monterey County,Chardonnay
US,82,11.0,California,California,Chardonnay
US,82,14.0,California,California,Cabernet Sauvignon-Syrah
US,82,18.0,California,California,Sangiovese
US,82,15.0,California,Santa Barbara County,Chardonnay
US,82,16.0,California,Russian River Valley,Sauvignon Blanc
US,81,18.0,California,Lake County,Primitivo
US,81,20.0,California,Lodi,Pinotage
US,81,16.0,California,Lodi,Sangiovese
US,81,19.0,California,Paso Robles,Cabernet Sauvignon
US,80,18.0,California,Paso Robles,Petite Sirah
